"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2050205382430105831","Sat May 02 18:53:47 +0000 2026","0","@bernalacin35_5 Haddini aşana Türk Polisi had bildiriyor. Ne mutlu Türk üm diyene.","2050649973922894253","","bernalacin35_5","tr","","0","0","0","https://x.com/undefined/status/2050649973922894253","1944823234601631744",
"2050485823296962934","Sat May 02 18:52:47 +0000 2026","1","@PeriTuntas @TC_icisleri @TC_istanbul Evet Türk Polisi TÜRKİYE CUMHURİYETİ DEVLETİNİN EMIRLERINE KARŞI GELENLERE KARŞI GÖREVİNİ YERİNE GETİREN ŞANLI TÜRK POLİSİ","2050649721333580279","","PeriTuntas","tr","","0","0","0","https://x.com/undefined/status/2050649721333580279","1735748033390751744",
"2050438434645533105","Sat May 02 18:52:42 +0000 2026","0","@jawapos Lho Polisi belum bergerak ya","2050649700307763387","","jawapos","in","","0","0","0","https://x.com/undefined/status/2050649700307763387","1395713255637585923",
"2050210762241581386","Sat May 02 18:52:30 +0000 2026","0","@bernalacin35_5 Eline sağlık Türk Polisi","2050649649929658636","","bernalacin35_5","tr","","0","0","0","https://x.com/undefined/status/2050649649929658636","1944823234601631744",
"2050275603358662934","Sat May 02 18:52:26 +0000 2026","0","@ComezTurhan Bu kötülüğü yapan devletin polisi olamaz. @TC_icisleri @mustafaciftcitr @EmniyetGM","2050649633076965383","","ComezTurhan","tr","","0","0","0","https://x.com/undefined/status/2050649633076965383","1981432929789325312",
"2050649576827183354","Sat May 02 18:52:12 +0000 2026","0","Mita 10 polisi na hamna anayefuatiliwa? Ujasiri wa kupanga kuua Watanzania wakati wabosi wanalala salama JUST IMAGINE","2050649576827183354","","","in","","0","0","0","https://x.com/undefined/status/2050649576827183354","1566010572151439366",
"2050503093121380611","Sat May 02 18:52:10 +0000 2026","0","@ulvisaran niye devlette çalışan mühendisi öğretmeni polisi askeri hemşiresi doktoru basiretsiz mi olsun insanlar hep özel hastaneye ve okula mı gitsin","2050649566786023481","","ulvisaran","tr","","0","0","0","https://x.com/undefined/status/2050649566786023481","1590377318719148033",
"2050586383408873577","Sat May 02 18:51:57 +0000 2026","0","@XCoban_42 Onlar yasadışı bir eylem yaptıklarını bildikleri için yüzlerini gizliyorlar sığır herif polis yasaları yürütme organı içinde yer alır polisi bunlarla bir mi tutuyorsun hıyarağası","2050649512457175093","","XCoban_42","tr","","0","0","0","https://x.com/undefined/status/2050649512457175093","1019309059051311104",
"2050448754378207331","Sat May 02 18:51:34 +0000 2026","0","@xquitavee Rusuh pake rundown dan polisi percaya. Ada ada ajaa hidup di Konoha. Tolol banget buzzer Mulyono.","2050649414088479032","","xquitavee","in","","0","0","0","https://x.com/undefined/status/2050649414088479032","262750853",
"2050616673426616812","Sat May 02 18:50:31 +0000 2026","0","@samiltayyar27 @RTErdogan Kadın istihdamı... Kadınları doldurdunuz kamuya itfayeci kamyon şoförü trafik polisi.. Erkekler Ailesine kadınlar kendilerine harcar parayı...","2050649151126343849","","samiltayyar27","tr","","0","0","0","https://x.com/undefined/status/2050649151126343849","1982068264655306752",
"2050562775760470049","Sat May 02 18:49:22 +0000 2026","0","@JamiiForums Polisi wetu hawana kazi za kufanya zaidi ya kuambiwa nini wafanye ","2050648860062625988","","JamiiForums","in","","0","0","0","https://x.com/undefined/status/2050648860062625988","3073397946",
"2050258012758069558","Sat May 02 18:47:47 +0000 2026","0","@KendineMuhabir Kim bilir kimler? Devletin polisi değil işçinin köylünün madencini öğrencini DÜŞMANLARI!","2050648464136994959","","KendineMuhabir","tr","","0","0","0","https://x.com/undefined/status/2050648464136994959","2567801015",
"2049026490231140660","Sat May 02 18:45:43 +0000 2026","0","@gazetesozcu Okullarda çocuklar katlediliyor sokakta kadınlar... Peki bu kimki bu kadar devletin polisi bunun hizmetinde ","2050647945188417569","","gazetesozcu","tr","","0","0","0","https://x.com/undefined/status/2050647945188417569","1624464763982864384",
"2050647381478408702","Sat May 02 18:43:29 +0000 2026","0","Sedih bgt lihat xukai di drama ini Disini dia salah dan jahat tapi ada sisi bikin orng kasian posisinya serba salah Apalagi bapaknye jadi polisi tapi anak yang buat kejahatan #Xukai #许凯 #邓恩熙 #dengenxi #eighthundred https://t.co/nL3K6Njr1x","2050647381478408702","https://pbs.twimg.com/media/HHVc7R2aMAAU9Tk.jpg","","in","","0","0","0","https://x.com/undefined/status/2050647381478408702","731666032738357248",
"2050566627079401869","Sat May 02 18:43:13 +0000 2026","0","@TheChanzo Hao ni polisi tu Raia hawez miliki pingu nchii hatujafikia huko ","2050647312649552349","","TheChanzo","in","","0","0","0","https://x.com/undefined/status/2050647312649552349","1693987661839761409",
"2050552337253703944","Sat May 02 18:42:58 +0000 2026","0","@neVerAl0nely___ urusan perlendiran memang polisi paling gacor nangkep nya ","2050647249454301662","","neVerAl0nely___","in","","0","0","0","https://x.com/undefined/status/2050647249454301662","1861525159997513730",
"2050607079946125670","Sat May 02 18:42:03 +0000 2026","0","@bombacimlym3 Hiçbir paraya bunlar çekilmez !!!!! Var olsun Türk polisi ","2050647020281434365","","bombacimlym3","tr","","0","0","0","https://x.com/undefined/status/2050647020281434365","1726922708221407232",
"2050304487470850293","Sat May 02 18:41:22 +0000 2026","0","@revolution77000 @istanbulvalili @EmniyetGM @EmniyetIstanbul TÜRK POLİSİ GÖREVİNİ yapmış Sol terör örgütü militanını etkisizleştirmiş. Emniyetin yapacağı tek şey ŞEREFLİ TÜRK POLİSİNE MADALYA takmak olur...","2050646850214957309","","revolution77000","tr","","0","0","0","https://x.com/undefined/status/2050646850214957309","1831596686130454528",
"2050544354289193327","Sat May 02 18:40:23 +0000 2026","0","@AgnesswaShem @AnuarSaddat @EricLatiff @WilliamsRuto You boost ignorantly so that you put @WilliamsRuto in power and you will remove him in 27 wacha tuone. Mkijaribu maandamano sisi ndio tunajua Sana handened goons tutachukua Rungu polisi wake kando tupambane kwa streets na nyinyi https://t.co/1oAMpleQCE","2050646599160983626","https://pbs.twimg.com/media/HHVcNtracAA8FcK.jpg","AgnesswaShem","tl","","0","0","0","https://x.com/undefined/status/2050646599160983626","1036369056",
"2050175321182458019","Sat May 02 18:39:39 +0000 2026","0","@indepenSumatera menjijikkan. Najis. Klo ada tentara atau polisi lebih baik palingkan muka. Mrk sangat menjijikkan","2050646415060414962","","indepenSumatera","in","","0","0","0","https://x.com/undefined/status/2050646415060414962","1493116598416130050",
"2050243190075060730","Sat May 02 18:25:48 +0000 2026","0","@ProfDrYavuzKaya Dusman polisi gibi","2050642930105254366","","ProfDrYavuzKaya","tr","","0","0","0","https://x.com/undefined/status/2050642930105254366","1239494784357748744",
"2050642665147126039","Sat May 02 18:24:45 +0000 2026","0","salut sama kerja cepat polisi #polri #kapolri #listyosigitprabowo #polisiindonesia https://t.co/4NHRkZLzT6","2050642665147126039","https://pbs.twimg.com/amplify_video_thumb/2050642554467844096/img/UeZLqlMh12W4KHMY.jpg","","in","","0","0","0","https://x.com/undefined/status/2050642665147126039","1311219164661469185",
"2050543799894507978","Sat May 02 18:24:42 +0000 2026","0","@ilkerkarli @Chostakovitch_k @TC_icisleri bu polisler kimin polisi?","2050642654703055003","","ilkerkarli","tr","","0","0","0","https://x.com/undefined/status/2050642654703055003","1980567495531720705",
"2050279641567351133","Sat May 02 18:24:29 +0000 2026","0","@kusmeyenakpli Yalancıyı ddjdj amk adamlar senede bir eylem zor yapıyor onda da genelde paket oluyor 500 tane çevik kuvvet polisi kendini sol örgütlerden mi koruyor amk","2050642599325614318","","kusmeyenakpli","tr","","0","0","0","https://x.com/undefined/status/2050642599325614318","2027679214644629504",
"2050642499337937050","Sat May 02 18:24:05 +0000 2026","0","polisi hadir bukan cuma jaga tapi melayani #polri #kapolri #listyosigitprabowo #polisiindonesia https://t.co/lvt5L9U7N3","2050642499337937050","https://pbs.twimg.com/amplify_video_thumb/2050642395109498880/img/XeKQoLX9tpw4CSxz.jpg","","in","","0","0","0","https://x.com/undefined/status/2050642499337937050","1311219164661469185",
"2050642315841265753","Sat May 02 18:23:21 +0000 2026","0","adem liat polisi bisa humanis ke buruh #polri #kapolri #listyosigitprabowo #polisiindonesia https://t.co/cCMExXEEZC","2050642315841265753","https://pbs.twimg.com/amplify_video_thumb/2050642204209893376/img/JVsqO9u47f2zVImq.jpg","","in","","0","0","0","https://x.com/undefined/status/2050642315841265753","1311219164661469185",
"2050642012114743328","Sat May 02 18:22:09 +0000 2026","0","Tunajali haki na maslahi ya Ninja kwakuwa ukamataji wake ni wa kiholela. Na tunalitaka jeshi la polisi kumuachia mara moja. Free Ninja Now!! https://t.co/GHflbXeHIy","2050642012114743328","https://pbs.twimg.com/media/HHVYAfgXsAAVDAQ.jpg","","in","","0","0","0","https://x.com/undefined/status/2050642012114743328","1518160146609885184",
"2050642011506790710","Sat May 02 18:22:09 +0000 2026","0","Tiga Pemuda di Manado Ditangkap Polisi Senjata Tajam Diamankan https://t.co/Fz0ZwXgMIC","2050642011506790710","","","in","","0","0","0","https://x.com/undefined/status/2050642011506790710","151700683",
